"price","retail","ad_boost","rate","badge_ct","bg_local","bg_quality","bg_fastship","color","size","inventory","ship_price","able_country","total_invent","has_bg_urgency","origin","seller_rate_ct","seller_rate","has_seller_propic","sold_ct_3","rate5_pct","rate4_pct","rate3_pct","rate2_pct","rate1_pct"
5,5,0,4.5,0,0,0,0,"pink","s",50,2,45,50,1,"CN",10600,3.86754716981132,0,"below 100",0.666666666666667,0.166666666666667,0.166666666666667,0,0
11,10,1,3.74,0,0,0,0,"black","xs",50,3,41,50,0,"CN",73271,3.95444309481241,1,"between 100 and 10k",0.425925925925926,0.203703703703704,0.185185185185185,0.0555555555555556,0.12962962962963
8,7,0,3.54,0,0,0,0,"white","xs",50,3,31,50,1,"CN",13946,4.00014341029686,0,"above 10K",0.372881355932203,0.207876370887338,0.165004985044865,0.0967098703888335,0.15752741774676
7,6,0,4,0,0,0,0,"others","xs",7,2,24,50,1,"CN",1559,4.03912764592688,0,"below 100",0.5,0.166666666666667,0.166666666666667,0.166666666666667,0
6,13,0,3.51,0,0,0,0,"pink","s",50,2,43,50,0,"CN",13979,3.87073467343873,1,"between 100 and 10k",0.329113924050633,0.215189873417722,0.227848101265823,0.0886075949367089,0.139240506329114
6,22,1,4.19,0,0,0,0,"blue","One-sized",3,2,55,50,1,"CN",3439,4.41727246292527,0,"between 100 and 10k",0.537313432835821,0.248756218905473,0.134328358208955,0.0298507462686567,0.0497512437810945
13,25,1,3.42,0,0,0,0,"red","s",50,3,41,50,1,"CN",27764,3.95040340008644,1,"below 100",0.367088607594937,0.20253164556962,0.126582278481013,0.0886075949367089,0.215189873417722
7,50,1,4.08,0,0,0,0,"black","s",50,2,41,50,1,"CN",12763,3.96748413382434,0,"between 100 and 10k",0.519607843137255,0.218137254901961,0.137254901960784,0.071078431372549,0.053921568627451
13,11,1,3.5,0,0,0,0,"red","s",10,3,30,50,0,"CN",12919,4.02446009753077,0,"between 100 and 10k",0.4375,0.109375,0.140625,0.140625,0.171875
12,14,0,3.88,0,0,0,0,"black","s",50,3,22,50,0,"CN",52,3.88461538461538,0,"below 100",0.25,0.5,0.125,0.125,0
5.71,13,1,4.23,1,0,1,0,"red","s",50,1,38,50,0,"CN",3709,4.24265300620113,0,"between 100 and 10k",0.61198738170347,0.186119873817035,0.0914826498422713,0.0410094637223975,0.0694006309148265
11,51,1,3,0,0,0,0,"white","s",50,2,43,50,0,"CN",17222,4.00127743583788,1,"below 100",0.25,0.25,0,0.25,0.25
3.79,49,0,3.93,0,0,0,0,"red","xs",2,1,8,50,0,"CN",56999,4.04682538290145,0,"above 10K",0.511055634807418,0.181526390870185,0.139919163100333,0.0626485972420352,0.104850213980029
8,10,0,3.39,0,0,0,0,"blue","xs",3,2,23,50,0,"CN",290,3.68275862068965,0,"below 100",0.277777777777778,0.333333333333333,0.0555555555555556,0.166666666666667,0.166666666666667
2,3,0,4.09,0,0,0,0,"white","s",50,1,38,50,0,"CN",151249,4.04915734980066,0,"above 10K",0.533114067872627,0.207654357901032,0.14082822544476,0.0526237105695919,0.0657796382119898
6,22,0,3.74,0,0,0,0,"yellow","s",50,2,38,50,1,"CN",4233,4.01677297424994,0,"between 100 and 10k",0.463320463320463,0.171814671814672,0.148648648648649,0.0714285714285714,0.144787644787645
6,6,0,4.2,0,0,0,0,"white","xs",5,2,20,50,0,"CN",144,3.72222222222222,0,"below 100",0.6,0.133333333333333,0.2,0,0.0666666666666667
13,11,0,3.75,0,0,0,0,"red","xs",35,3,43,50,0,"CN",18029,4.10061567474624,0,"below 100",0.25,0.25,0.5,0,0
8,25,1,4.25,0,0,0,0,"pink","m",50,3,43,50,0,"CN",4072,3.90029469548134,0,"between 100 and 10k",0.618181818181818,0.159090909090909,0.127272727272727,0.0409090909090909,0.0545454545454545
7,6,0,0,0,0,0,0,"others","xs",50,2,140,50,0,"others",0,5,0,"below 100",NA,NA,NA,NA,NA
11,10,0,4.05,0,0,0,0,"black","m",14,3,54,50,0,"CN",8117,4.0649254650733,0,"between 100 and 10k",0.519877675840979,0.197247706422018,0.162079510703364,0.0535168195718654,0.0672782874617737
11,152,0,3.91,0,0,0,0,"blue","xs",50,2,43,50,0,"CN",87178,3.90835990731607,0,"between 100 and 10k",0.471534653465347,0.222772277227723,0.136138613861386,0.0841584158415842,0.0853960396039604
8,7,1,3.8,0,0,0,0,"others","s",50,3,44,50,0,"CN",246312,4.20372535645848,0,"between 100 and 10k",0.47556142668428,0.174372523117569,0.153236459709379,0.0726552179656539,0.124174372523118
1.65,2,1,3.67,0,0,0,0,"white","xs",1,1,38,50,0,"CN",5654,3.95879023700035,0,"between 100 and 10k",0.465968586387435,0.136125654450262,0.162303664921466,0.0732984293193717,0.162303664921466
8,22,0,3.7,0,0,0,0,"black","s",50,3,43,50,1,"CN",6651,4.08479927830401,0,"above 10K",0.436946902654867,0.195796460176991,0.149336283185841,0.0707964601769911,0.14712389380531
12,11,1,3.76,0,0,0,0,"white","s",20,3,43,50,0,"CN",1990,4.04673366834171,0,"between 100 and 10k",0.433815350389321,0.220244716351502,0.144605116796441,0.0723025583982203,0.129032258064516
9,8,1,3.84,0,0,0,0,"white","m",50,3,30,50,0,"CN",66644,4.13758177780445,1,"above 10K",0.473259334006054,0.193743693239152,0.147325933400605,0.0686175580221998,0.117053481331988
8,7,0,3.33,0,0,0,0,"black","m",50,2,43,50,0,"CN",54504,3.80168428005284,1,"above 10K",0.353855721393035,0.162624378109453,0.162002487562189,0.100746268656716,0.220771144278607
5,51,0,0,0,0,0,0,"black","xs",1,1,36,50,0,"CN",295,3.98983050847458,0,"below 100",NA,NA,NA,NA,NA
11,50,1,3,0,0,0,0,"black","s",50,3,36,50,0,"CN",17,2.94117647058824,0,"below 100",0.222222222222222,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222
11,10,0,4.29,0,0,0,0,"blue","xs",50,2,21,50,0,"CN",1733,3.84246970571264,0,"between 100 and 10k",0.602439024390244,0.217073170731707,0.0975609756097561,0.0365853658536585,0.0463414634146341
9,8,0,3.75,0,0,0,0,"red","s",50,3,41,50,0,"CN",1029,3.82118561710398,0,"between 100 and 10k",0.431235431235431,0.193473193473193,0.188811188811189,0.0699300699300699,0.116550116550117
7,13,0,3.12,0,0,0,0,"green","m",50,2,42,50,1,"CN",5934,3.84951129086619,0,"above 10K",0.299823633156966,0.156966490299824,0.160493827160494,0.126984126984127,0.255731922398589
6,6,0,3.93,0,0,0,0,"black","s",50,2,38,50,0,"CN",151249,4.04915734980066,0,"below 100",0.48780487804878,0.170731707317073,0.219512195121951,0.024390243902439,0.0975609756097561
7,14,0,4.24,0,0,0,0,"red","l",50,2,43,50,1,"CN",1160,4.14396551724138,0,"below 100",0.58,0.24,0.08,0.04,0.06
1.65,2,1,3.67,0,0,0,0,"white","xs",1,1,38,50,1,"CN",5654,3.95879023700035,0,"between 100 and 10k",0.465968586387435,0.136125654450262,0.162303664921466,0.0732984293193717,0.162303664921466
11,106,1,3.92,1,0,0,1,"white","s",12,3,45,50,1,"CN",25093,4.06866456780776,1,"above 10K",0.490049261083744,0.206009852216749,0.138817733990148,0.0645320197044335,0.100591133004926
11,85,1,4.08,0,0,0,0,"green","s",50,3,40,50,1,"CN",895,4.3340782122905,0,"between 100 and 10k",0.508810572687225,0.259911894273128,0.107929515418502,0.0462555066079295,0.0770925110132159
7,6,0,4.12,0,0,0,0,"black","s",50,2,47,50,1,"CN",1369,4.06135865595325,0,"between 100 and 10k",0.497737556561086,0.251131221719457,0.16289592760181,0.0520361990950226,0.0361990950226244
8,72,0,4.01,0,0,0,0,"white","s",50,2,41,50,0,"CN",4136,3.91247582205029,0,"between 100 and 10k",0.555555555555556,0.143790849673203,0.156862745098039,0.0457516339869281,0.0980392156862745
15,13,0,3.95,0,0,0,0,"blue","s",34,4,41,50,0,"CN",32323,4.04049747857563,0,"between 100 and 10k",0.512254901960784,0.1875,0.135416666666667,0.0631127450980392,0.10171568627451
9,46,0,4.86,0,0,0,0,"others","One-sized",30,3,74,30,0,"CN",2228,4.22800718132855,0,"below 100",0.857142857142857,0.142857142857143,0,0,0
7,6,0,4.41,1,0,1,0,"red","s",2,2,17,50,0,"CN",11264,4.10138494318182,0,"above 10K",0.66601689408707,0.178687459389214,0.0896686159844055,0.0282651072124756,0.0373619233268356
11,10,1,3.08,0,0,0,0,"pink","xs",3,2,47,50,0,"CN",103,3.68932038834951,0,"below 100",0.282051282051282,0.205128205128205,0.0769230769230769,0.179487179487179,0.256410256410256
6,10,0,3,0,0,0,0,"yellow","xs",3,2,20,50,0,"CN",232,3.67672413793103,0,"between 100 and 10k",0.252873563218391,0.114942528735632,0.264367816091954,0.114942528735632,0.252873563218391
8,10,0,4.07,0,0,0,0,"white","xs",3,2,23,50,1,"CN",123,4.04065040650407,0,"below 100",0.46551724137931,0.310344827586207,0.120689655172414,0.0344827586206897,0.0689655172413793
2,2,1,2.92,0,0,0,0,"blue","xl",1,1,25,50,1,"CN",366,3.97540983606557,0,"below 100",0.166666666666667,0.166666666666667,0.333333333333333,0.0833333333333333,0.25
8,13,0,4.04,0,0,0,0,"others","m",50,2,51,50,0,"CN",4516,4.23184233835252,0,"below 100",0.508771929824561,0.280701754385965,0.0350877192982456,0.087719298245614,0.087719298245614
22,159,0,4.04,0,0,0,0,"black","s",50,5,80,50,0,"CN",541,4.09796672828096,0,"between 100 and 10k",0.540425531914894,0.208510638297872,0.11063829787234,0.0297872340425532,0.11063829787234
11,10,0,3.89,0,0,0,0,"white","xs",50,3,42,50,0,"CN",124563,4.19358878639725,0,"between 100 and 10k",0.471428571428571,0.25,0.107142857142857,0.0357142857142857,0.135714285714286
6,6,1,3.73,0,0,0,0,"yellow","s",50,2,50,50,0,"CN",3053,3.85849983622666,0,"between 100 and 10k",0.394366197183099,0.225352112676056,0.211267605633803,0.0563380281690141,0.112676056338028
6,38,0,4.22,0,0,0,0,"black","m",50,2,40,50,1,"CN",213709,4.29389964858757,0,"between 100 and 10k",0.596033402922756,0.178496868475992,0.121085594989562,0.0553235908141962,0.0490605427974948
9,50,1,3.84,0,0,0,0,"others","s",50,3,42,50,0,"CN",3237,3.94840902069818,0,"below 100",0.432432432432432,0.27027027027027,0.0810810810810811,0.135135135135135,0.0810810810810811
12,11,1,3.64,0,0,0,0,"black","s",29,3,36,50,0,"CN",55499,4.13888538532226,0,"above 10K",0.410286382232612,0.19812974868498,0.158971361776739,0.0841613091759205,0.148451198129749
6,6,1,3.71,0,0,0,0,"black","xs",49,2,38,50,1,"CN",6714,4.07327971403038,0,"above 10K",0.404656319290466,0.220620842572062,0.171470805617147,0.082039911308204,0.121212121212121
9,33,0,3.81,0,0,0,0,"black","s",50,3,45,50,0,"CN",139788,4.16650928548946,0,"between 100 and 10k",0.495132127955494,0.154381084840056,0.143254520166898,0.0820584144645341,0.125173852573018
18,47,0,4.62,2,1,0,1,"black","xl",5,5,82,50,0,"CN",1465,4.22662116040956,1,"below 100",0.794117647058823,0.117647058823529,0.0294117647058824,0.0294117647058824,0.0294117647058824
11,108,0,2.95,0,0,0,0,"others","s",50,3,52,50,0,"CN",2608,3.87308282208589,0,"between 100 and 10k",0.240802675585284,0.157190635451505,0.197324414715719,0.120401337792642,0.284280936454849
13,13,0,3.7,0,0,0,0,"black","s",10,3,52,50,1,"others",4048,4.06447628458498,0,"between 100 and 10k",0.448795180722892,0.168674698795181,0.171686746987952,0.0602409638554217,0.150602409638554
11,38,1,3.66,0,0,0,0,"black","s",50,2,42,50,0,"CN",73701,4.10512747452545,0,"above 10K",0.401070114814402,0.202987403856872,0.179132761119162,0.0900679968788318,0.126741723330732
11,10,0,4.09,0,0,0,0,"others","xs",4,2,20,50,0,"CN",6300,4.07809523809524,0,"between 100 and 10k",0.59,0.16,0.1,0.05,0.1
11,10,0,4.14,0,0,0,0,"white","s",50,2,43,50,0,"CN",16994,4.2636812992821,1,"below 100",0.568627450980392,0.176470588235294,0.156862745098039,0.0196078431372549,0.0784313725490196
9,34,0,0,0,0,0,0,"white","s",6,3,41,50,0,"CN",14676,4.07420278004906,0,"below 100",NA,NA,NA,NA,NA
6,7,0,2.67,0,0,0,0,"pink","s",46,2,8,50,0,"CN",1374,4.0589519650655,0,"below 100",0.333333333333333,0,0,0.333333333333333,0.333333333333333
2.83,3,1,3.62,0,0,0,0,"others","xs",5,1,20,50,0,"others",3791,3.91875494592456,0,"above 10K",0.420206659012629,0.184845005740528,0.151549942594719,0.0843857634902411,0.159012629161883
7,159,0,3.39,0,0,0,0,"green","s",50,2,41,50,0,"CN",8547,4.08178308178308,0,"between 100 and 10k",0.357843137254902,0.177083333333333,0.169117647058824,0.0912990196078431,0.204656862745098
15,28,1,3.23,0,0,0,0,"blue","s",50,4,51,50,0,"CN",897,3.85061315496098,0,"below 100",0.36231884057971,0.130434782608696,0.115942028985507,0.159420289855072,0.231884057971014
14,68,1,3.44,1,1,0,0,"white","s",50,3,40,50,0,"CN",13075,4.22646271510516,0,"between 100 and 10k",0.337874659400545,0.208446866485014,0.183923705722071,0.0912806539509537,0.178474114441417
12,14,0,0,0,0,0,0,"black","s",50,3,22,50,0,"CN",52,3.88461538461538,0,"below 100",NA,NA,NA,NA,NA
5.81,30,0,2.61,0,0,0,0,"green","xs",3,2,41,50,0,"CN",26473,3.8947606995807,0,"below 100",0.166666666666667,0.111111111111111,0.277777777777778,0.0555555555555556,0.388888888888889
16,22,1,3.15,0,0,0,0,"others","m",39,4,34,50,0,"CN",79,3.41772151898734,0,"below 100",0.277777777777778,0.236111111111111,0.125,0.0833333333333333,0.277777777777778
7,6,0,3.8,0,0,0,0,"black","s",50,2,45,50,0,"CN",139607,4.21638599783678,0,"below 100",0.459016393442623,0.180327868852459,0.19672131147541,0.0327868852459016,0.131147540983607
8,42,0,3.95,0,0,0,0,"black","m",50,2,40,50,0,"CN",47981,4.02536420666514,0,"between 100 and 10k",0.512249443207127,0.193763919821826,0.133630289532294,0.0556792873051225,0.10467706013363
12,13,0,3.56,0,0,0,0,"white","s",50,3,42,50,0,"CN",117487,4.08773736668738,0,"above 10K",0.407614781634938,0.156774916013438,0.175811870100784,0.103023516237402,0.156774916013438
11,76,1,4.1,1,1,0,0,"others","s",50,2,40,50,0,"CN",6343,4.14914078511745,0,"between 100 and 10k",0.582417582417582,0.167582417582418,0.104395604395604,0.0549450549450549,0.0906593406593407
11,14,0,3.93,0,0,0,0,"yellow","s",19,3,83,50,1,"CN",6383,4.27949240169199,0,"between 100 and 10k",0.511520737327189,0.175115207373272,0.14900153609831,0.0599078341013825,0.104454685099846
5.69,5,0,3.61,0,0,0,0,"red","m",50,2,39,50,0,"CN",2114,4.2275307473983,0,"between 100 and 10k",0.418764302059497,0.183066361556064,0.1441647597254,0.0961098398169336,0.157894736842105
12,11,1,3.28,0,0,0,0,"black","xl",50,3,38,50,0,"CN",7936,3.96459173387097,0,"below 100",0.25,0.275,0.2,0.05,0.225
7,6,0,3.6,0,0,0,0,"black","s",50,2,127,50,1,"CN",483,4.15527950310559,0,"below 100",0.4,0.16,0.2,0.12,0.12
7,13,1,3.35,0,0,0,0,"others","s",50,2,40,50,0,"others",839882,4.10375981387862,0,"above 10K",0.330358126721763,0.166831955922865,0.201322314049587,0.125179063360882,0.176308539944904
5.66,5,1,4.29,1,0,1,0,"others","xl",50,1,138,50,0,"CN",2174765,4.35618790995809,0,"above 10K",0.602030947775629,0.202127659574468,0.119439071566731,0.0328820116054159,0.0435203094777563
8,7,0,3.39,0,0,0,0,"others","s",50,2,47,50,0,"CN",402743,4.15671532466114,1,"above 10K",0.363573166492875,0.157455683003128,0.181438998957247,0.100451859575947,0.197080291970803
5,5,1,3.88,0,0,0,0,"pink","m",2,2,50,50,0,"CN",59903,4.15366509189857,1,"above 10K",0.500450856627592,0.164111812443643,0.155094679891794,0.073038773669973,0.107303877366997
14,13,0,4.16,0,0,0,0,"black","s",50,3,31,50,0,"CN",5841,4.21777092963534,0,"between 100 and 10k",0.576849183477426,0.191162343900096,0.115754082612872,0.0451488952929875,0.0710854947166186
6,47,0,4.28,0,0,0,0,"others","s",50,2,43,50,0,"CN",25914,3.86231380720846,0,"between 100 and 10k",0.626865671641791,0.141791044776119,0.164179104477612,0.0149253731343284,0.0522388059701493
8,7,0,4.02,0,0,0,0,"blue","s",50,3,31,50,0,"CN",10258,4.24371222460519,1,"above 10K",0.513363028953229,0.219376391982183,0.126948775055679,0.0567928730512249,0.0835189309576837
5.83,5,0,4.36,0,0,0,0,"yellow","xs",3,1,24,50,0,"CN",17471,3.95283612844142,0,"below 100",0.590909090909091,0.227272727272727,0.136363636363636,0.0454545454545455,0
11,21,0,4.08,0,0,0,0,"white","xl",17,3,70,50,1,"CN",33303,3.98162327718224,0,"between 100 and 10k",0.541284403669725,0.207339449541284,0.119266055045872,0.0495412844036697,0.0825688073394495
1.85,11,0,3.9,0,0,0,0,"black","xs",2,1,40,50,0,"others",91631,3.83793694273772,1,"below 100",0.505154639175258,0.164948453608247,0.144329896907216,0.0927835051546392,0.0927835051546392
9,8,1,3.61,0,0,0,0,"black","xl",50,3,41,50,0,"CN",73271,3.95444309481241,1,"between 100 and 10k",0.384215991692627,0.210280373831776,0.179127725856698,0.0851505711318795,0.14122533748702
8,56,1,3.59,0,0,0,0,"black","m",50,3,36,50,0,"CN",1260,3.7952380952381,0,"above 10K",0.364980544747082,0.222568093385214,0.196108949416342,0.0731517509727626,0.143190661478599
3,3,0,3.81,0,0,0,0,"red","s",50,1,38,50,1,"CN",151249,4.04915734980066,0,"above 10K",0.44398667601683,0.205294530154278,0.172159887798036,0.078015427769986,0.10054347826087
6,17,1,3.9,0,0,0,0,"white","xs",50,2,38,50,0,"CN",22765,4.23817263342851,0,"between 100 and 10k",0.476014760147601,0.206642066420664,0.14760147601476,0.0799507995079951,0.0897908979089791
3.86,6,0,4,0,0,0,0,"white","xs",4,1,20,50,0,"CN",4098,3.86090775988287,0,"below 100",0.5,0,0.5,0,0
9,8,0,4.03,0,0,0,0,"black","s",50,3,42,50,0,"CN",124563,4.19358878639725,0,"between 100 and 10k",0.538089480048368,0.192261185006046,0.124546553808948,0.0544135429262394,0.090689238210399
5.89,5,0,3.25,0,0,0,0,"red","xs",2,2,24,50,1,"CN",4295,3.84959254947614,0,"between 100 and 10k",0.323979591836735,0.165816326530612,0.176020408163265,0.102040816326531,0.232142857142857
11,17,0,3.62,0,0,0,0,"green","m",50,3,36,50,1,"CN",5880,4.13639455782313,0,"between 100 and 10k",0.409090909090909,0.192640692640693,0.16017316017316,0.0887445887445888,0.149350649350649
8,7,1,3.95,0,0,0,0,"black","xl",50,2,38,50,0,"CN",40245,3.99758976270344,0,"above 10K",0.480561208096819,0.209382028488808,0.164078397772304,0.0704723144478955,0.0755060511941737
8,140,1,4.17,0,0,0,0,"blue","s",50,3,19,50,0,"CN",2050,4.16780487804878,0,"above 10K",0.59738219895288,0.172251308900524,0.110994764397906,0.0460732984293194,0.0732984293193717
11,168,0,3.33,0,0,0,0,"white","s",3,3,33,50,0,"CN",47,3.91489361702128,0,"below 100",0,0.666666666666667,0,0.333333333333333,0
11,168,0,3.33,0,0,0,0,"white","s",3,3,33,50,1,"CN",47,3.91489361702128,0,"below 100",0,0.666666666666667,0,0.333333333333333,0
8,7,0,2,0,0,0,0,"black","xs",46,3,41,50,1,"CN",14676,4.07420278004906,0,"below 100",0,0,0.5,0,0.5
2,8,0,3.88,0,0,0,0,"others","xs",1,1,40,50,1,"CN",7248,3.94301876379691,0,"below 100",0.625,0.125,0,0,0.25
5.66,5,1,3.41,0,0,0,0,"black","xl",50,1,48,50,0,"CN",1129,3.83348095659876,0,"below 100",0.296296296296296,0.296296296296296,0.148148148148148,0.037037037037037,0.222222222222222
9,8,0,4.1,0,0,0,0,"others","xs",10,3,26,50,1,"CN",4402,4.02294411631077,0,"below 100",0.5,0.3,0.1,0,0.1
8,9,1,4.08,0,0,0,0,"red","m",2,3,39,50,0,"CN",1585,4.07697160883281,0,"below 100",0.622950819672131,0.0983606557377049,0.131147540983607,0.0327868852459016,0.114754098360656
9,8,0,3.78,0,0,0,0,"red","s",15,3,43,50,0,"CN",16523,4.03873388609817,0,"between 100 and 10k",0.450354609929078,0.166666666666667,0.205673758865248,0.0709219858156028,0.106382978723404
2.76,17,1,4.33,1,0,1,0,"green","xs",3,1,43,50,0,"CN",11505,4.13672316384181,0,"between 100 and 10k",0.571428571428571,0.26530612244898,0.102040816326531,0.0408163265306122,0.0204081632653061
3.83,4,0,3.57,0,0,0,0,"red","xs",1,1,38,50,0,"CN",5654,3.95879023700035,0,"below 100",0.402985074626866,0.223880597014925,0.0895522388059701,0.104477611940299,0.17910447761194
7,9,1,4.47,1,0,1,0,"black","s",50,2,43,50,1,"CN",8727,4.16179672281425,0,"above 10K",0.681719260065288,0.190968443960827,0.0756256800870511,0.0228509249183896,0.028835690968444
6,43,0,3.46,0,0,0,0,"pink","m",15,2,43,50,0,"CN",36361,3.96752014521053,0,"between 100 and 10k",0.42226148409894,0.125441696113074,0.15017667844523,0.0989399293286219,0.203180212014134
8,21,0,4.06,1,0,1,0,"white","m",50,2,48,50,0,"CN",5781,4.27486594014876,0,"below 100",0.555555555555556,0.166666666666667,0.138888888888889,0.0555555555555556,0.0833333333333333
8,9,1,4.16,0,0,0,0,"others","s",50,3,42,50,0,"CN",21012,3.88516086046069,0,"between 100 and 10k",0.622222222222222,0.0888888888888889,0.2,0,0.0888888888888889
2.66,3,1,2.67,0,0,0,0,"yellow","s",1,1,30,50,1,"CN",66644,4.13758177780445,1,"below 100",0.0833333333333333,0.333333333333333,0.166666666666667,0,0.416666666666667
8,85,0,3.37,0,0,0,0,"others","xl",50,3,47,50,0,"CN",402743,4.15671532466114,1,"above 10K",0.318909410729991,0.204397537379068,0.188390501319261,0.10712401055409,0.18117854001759
8,7,1,3.55,0,0,0,0,"blue","xs",49,2,42,50,0,"CN",7348,4.13745236799129,0,"between 100 and 10k",0.391666666666667,0.175,0.166666666666667,0.125,0.141666666666667
3.67,9,0,3.32,0,0,0,0,"white","xl",15,1,111,50,1,"CN",253249,4.07061824528429,1,"between 100 and 10k",0.354901960784314,0.162745098039216,0.150980392156863,0.113725490196078,0.217647058823529
12,81,0,4.08,0,0,0,0,"white","m",50,3,38,50,0,"CN",151914,4.12792106060008,0,"above 10K",0.533629794330183,0.192329071706504,0.158421345191773,0.0539188438021123,0.0617009449694275
13,11,1,4.06,0,0,0,0,"blue","s",50,3,43,50,1,"CN",44067,4.28849252274945,0,"above 10K",0.525582457743262,0.214481498401096,0.130653266331658,0.0566468707172225,0.0726359068067611
9,8,1,3.89,0,0,0,0,"others","xs",2,3,26,50,0,"CN",24771,4.04795930725445,0,"between 100 and 10k",0.487837837837838,0.185135135135135,0.158108108108108,0.0716216216216216,0.0972972972972973
9,85,1,4.63,0,0,0,0,"white","xs",18,3,36,50,0,"CN",54,4.18518518518519,0,"below 100",0.625,0.375,0,0,0
8,7,0,3.38,0,0,0,0,"yellow","xs",50,3,14,50,0,"CN",198,3.83838383838384,0,"below 100",0.380952380952381,0.142857142857143,0.166666666666667,0.0952380952380952,0.214285714285714
12,11,0,4.14,0,0,0,0,"blue","s",50,3,30,50,1,"CN",19521,3.98483684237488,1,"above 10K",0.547752808988764,0.217977528089888,0.120224719101124,0.051685393258427,0.0623595505617978
